9930211,2800313,東銀座,,,99302,13,104-0061,中央区銀座４-１２-１５,139.767253,35.669464,0000-00-00,0000-00-00,0,9930211
9930212,2800110,宝町,,,99302,13,104-0031,中央区京橋２-１３-１１,139.771767,35.675461,0000-00-00,0000-00-00,0,9930212
9930213,2800109,日本橋,,,99302,13,103-0027,中央区日本橋１丁目,139.775721,35.681688,0000-00-00,0000-00-00,0,9930213
9930214,2800309,人形町,,,99302,13,103-0013,中央区日本橋人形町２-６-５,139.782285,35.686307,0000-00-00,0000-00-00,0,9930214
9930215,1131403,東日本橋,,,99302,13,103-0004,中央区東日本橋３-１１-８,139.784821,35.692126,0000-00-00,0000-00-00,0,9930215
9930216,1131320,浅草橋,,,99302,13,111-0053,台東区浅草橋１丁目,139.786305,35.697451,0000-00-00,0000-00-00,0,9930216
9930217,9930112,蔵前,,,99302,13,111-0051,台東区蔵前２-３-１,139.790931,35.703236,0000-00-00,0000-00-00,0,9930217
9930218,2100201,浅草,,,99302,13,111-0043,東京都台東区駒形一丁目12-14,139.79697,35.709461,0000-00-00,0000-00-00,0,9930218
9930219,9930219,本所吾妻橋,,,99302,13,130-0001,墨田区吾妻橋３-７-１６,139.804624,35.70858,0000-00-00,0000-00-00,0,9930219
9930220,2100203,押上（スカイツリー前）,,,99302,13,131-0045,墨田区押上一丁目,139.812935,35.710702,0000-00-00,0000-00-00,0,9930220
9930301,1130203,目黒,,,99303,13,141-0021,東京都品川区上大崎四丁目2-1,139.7155,35.633272,0000-00-00,0000-00-00,0,9930301
9930302,2800918,白金台,,,99303,13,108-0071,港区白金台３-２,139.726133,35.637917,0000-00-00,0000-00-00,0,9930302
9930303,2800917,白金高輪,,,99303,13,108-0074,港区高輪１-３-２０,139.734104,35.642903,0000-00-00,0000-00-00,0,9930303
9930304,9930208,三田,,,99303,13,108-0014,港区芝５-３４-１０,139.748775,35.64818,0000-00-00,0000-00-00,0,9930304
9930305,9930305,芝公園,,,99303,13,105-0011,港区芝公園４-８-１４,139.749824,35.654074,0000-00-00,0000-00-00,0,9930305
9930306,9930306,御成門,,,99303,13,105-0003,港区西新橋３-２４-６,139.751535,35.661215,0000-00-00,0000-00-00,0,9930306
9930307,9930307,内幸町,,,99303,13,100-0011,千代田区内幸町２-２-３,139.75561,35.66975,0000-00-00,0000-00-00,0,9930307
